ID;TIPO_AZIENDA;RAGIONE_SOCIALE;COMUNE;PROVINCIA;STATO;INDIRIZZO;CAP;TELEFONO;EMAIL;SITO;N_DIPENDENTI;DATA_CONVENZIONE;INDIRIZZO;CODICE_ATECO;DESC_ATECO
97372;AZIENDA;SELVA SRL;BOLZANO;BZ;ITALIA;VIA INNSBRUCK 23;39100;0456999111;selva@selva.com;www.selva.com;39;;;31.09.10;Fabbricazione di mobili per arredo domestico
45044;AZIENDA;SELVATRANSPORT SRL;SAN BONIFACIO;VR;ITALIA;VIA DELL'INDUSTRIA,8;37047;0457612548;info@selvatransport.it;www.selvatransport.it;109;;;;
1477;AZIENDA;SEMENZIN  AUTOTRASPORTI SRL;DOLCE';VR;ITALIA;VIA XXI NOVEMBRE, 188;37020;0456861593;info@semenzintrasporti.com;www.semenzintrasporti.com;12;;;49.41;Trasporto di merci su strada
65086;AZIENDA;SEMPRE VERDE SNC DI PIAZZI ANTONIO E FILIPPO;VILLAFRANCA DI VERONA;VR;ITALIA;VIA DOSDEGA' 16;37069;045987191;sempreverdealpo@gmail.com;;;;;38.31.66;
2297;AZIENDA;SERGIO GIOLITTO;PASTRENGO;VR;ITALIA;PIAZZA DEL DONATORE 12;37010;3464968333;sergio@giolitto.it;;;24-11-2016;;;
106890;AZIENDA;SERGIO GRASSO SRL;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA SAN NICOLO' 24;37015;0457760133;info@sergiograsso.it;www.segiograsso.it;24;10-05-2018;;15.20.10;Fabbricazione di calzature
48117;AZIENDA;SERVICE MED SPA;BUSSOLENGO;VR;ITALIA;VIA DELL'AGRICOLTURA,38;37012;0456717441;info@servicemed.it;www.servicemed.it;105;;;46.46.3;
60249;AZIENDA;SERVIZI AGRICOLI INFORMATIZZATI;ZEVIO;VR;ITALIA;PIAZZA SANTA TOSCANA 50;37059;;stevani.sara@aicvr.it;;7;13-05-2019;;63.11.1;Elaborazione dati
2065;AZIENDA;SETECNA S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA A. VOLTA, 19/B;37062;0458600409;info@setecna.it - c.marini@setecna.it;http://www.setecna.it/;2;;;;
1162;AZIENDA;SHARE DISTRIBUZIONE S.R.L.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA C. BATTISTI, 242;37057;0458751535;info@shared.it;www.shared.it;;;;;
15824;AZIENDA;SHOPSI  S.R.L. SOCIO UNICO;VERONA;VR;ITALIA;VIA L. BESI, 20/C;37139;0458918611;linda.arieleconeglianoçnegoziobio.it;;;;;;
1077;AZIENDA;SIA SRL;SOMMACAMPAGNA;VR;ITALIA;VIA PACINOTTI 1;37066;045512900;info@siavr.it;www.siavr.it;37;18-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
113092;AZIENDA;SICURPLANET SRL;VERONA;VR;ITALIA;VIALE DELL'INDUSTRIA 38;37100;0456704749;info@sicurplanet.com;www.sicurplanet.com;12;;;43.21;Installazione di impianti elettrici
49220;AZIENDA;SIDERGAS SPA;S.AMBROGIO DI VALPOLICELLA ;VR;ITALIA;VIALE RIMENBRANZA 17;37015;0456862044;;WWW.SIDERGAS.COM;70;;;24.34;Trafilatura a freddo
1724;AZIENDA;SIGNORETTO GROUP S.N.C.;VERONA;VR;ITALIA;VIA MARCO POLO, 11;37138;045568800;ugolini.stefano@signoretto.group.it;WWW.SIGNORETTOGROUP.IT;3;;;;
47956;AZIENDA;SIMECC SRL;RONCO ALL'ADIGE;VR;ITALIA;VIA FONTANELLE,24A/B;37055;0456600621;amministrazione@simecc.it;;13;;;;
140872;AZIENDA;SINAI SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA GAROFOLI 53;37057;0458753516;info@sinai.it;www.sinai.it;3;27-05-2019;INFORMATICA;33.20.03;Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (inc
46136;AZIENDA;SINAPSI SAS DI RECCHIA MIRCO & C;CASTEL D'AZZANO;VR;ITALIA;VIA G.GALILEI,2/A;37060;3927015088;amministrazione@sinapsisas.it;www.sinapsisas.it;;;;;
32097;AZIENDA;SINECTRA S.R.L.;VERONA;VR;ITALIA;VIA VILLABELLA, 24/A;37047;0456108147;risorseumane@sinectra.it;;64;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
1113;AZIENDA;SIPRO S.R.L.;VERONA;VR;ITALIA;VIALE DELL'INDUSTRIA, 7;37135;045508822;ivo.tommasini@sipro.vr.it;http://www.sipro.vr.it/web/index.html;36;;;33.20.03;Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (inc
11841;AZIENDA;SISTEMI INTEGRATI PER LO SPORT S.S.D.R.L.;ROMA;ROMA;ITALIA;BENIGNO DI TULLIO 13;00173;;g.esposito@sistemiperlosport.com;;;;;;
1718;AZIENDA;SITEM S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA STAFFALI, 44/H;37069;0458600997;sistem@sistemautomazione.com;www.sitemautomazione.com;;18-05-2019;INFORMATICA;62.01;Produzione di software non connesso all'edizione
1543;AZIENDA;SIVA S.A.S.;GREZZANA;VR;ITALIA;VIA A. VOLTA, 9;37023;045908090;info@siva2000.it;www.siva2000.it;;;;;
98342;AZIENDA;SLAM LAVORI AEREI SRL; NAPOLI;NA;ITALIA;AEROPORTO CAPODICHINO;86100;0815844319;info@slamair.eu;www.slamair.eu;17;;;;
65298;AZIENDA;SMART SOLUTIONS SRL;BUSSOLENGO;VR;ITALIA;VIA BETTELONI 4;37012;0459582377;ammimistrazione@smartsolution.srl;www.riphone.it;4;23-05-2019;;47.42;Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specia
2320;AZIENDA;SMILENET SRL;VILLAFRANCA DI VERONA;VR;ITALIA;VIA MONTE BALDO 4;37069;0458600511;silvia@smilenet.it;https://www.smilenet.it/;8;;;74.10.21;Attività dei disegnatori grafici di pagine web
2181;AZIENDA;SMS WELDING.IT;NEGRAR;VR;ITALIA;VIA VOLPARE, 34 D;37024;0456000291;smswelding@gmail.com;;;;;;
140897;AZIENDA;SMURFIT KAPPA SPA;PASTRENGO;VR;ITALIA;VIA LOCALITA' BAGNOLI 14;37010;;marta.pizzini@smurfitkappa.it;www.smurfitkappa.it;;27-05-2019;;17.21.00;Fabbricazione di carta e cartone ondulato e di imballaggi di carta e cartone (esclusi quelli in cart
2168;AZIENDA;SOVEMA  GROUP S.P.A.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA SPAGNA,13;37069;0456335711;laura.alberti@sovemagroup.it;http://www.sovema.it/;;;;;
2186;AZIENDA;SOVERE SPA;VERONA;VR;ITALIA;VIA DELLA METALLURGICA 24;37139;0458187511;;http://www.sovere.it/home.asp;;;;;
2137;AZIENDA;SP TRANS SRL;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA,61;37137;0458621966;fabrizio@sptrans.it;;;;;;
15442;AZIENDA;SPERI MASSIMO E ROSSANO S.N.C.;VERONA;VR;ITALIA;VIA ROSMINI, 7;37123;0458034914;posta@autofficinasperi.it;www.autofficinasperi.it;;;;;
11509;AZIENDA;SPORTLER;S.MARTINO B/A;VR;ITALIA;VIALE DEL COMMERCIO,1;37036;0458780985;sergio.l@sportler.com;www.my.spoter.com;16;;;47.71.10;Commercio al dettaglio di confezioni per adulti
2290;AZIENDA;STAMPERIA DI ALOISI & GALVANI SRL;LAZISE;VR;ITALIA;STRADA DEL TIONE 27;37017;0456470100;info@stamperia.net;;;;;;
131951;AZIENDA;START WEB DI MATTEO CANDIO;OPPEANO;VR;ITALIA;VIA G.MAZZINI 5A;37050;3337464084;info@start-web.it;www.start-web.it;;;;62.01;Produzione di software non connesso all'edizione
88190;AZIENDA;STEEL & GRAPHICS SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA CA'NOVO ZAMPIERI 4/E;37057;0458778577;amministrazione@steel-graphics.com;www.steelgraphics.com.br/it;7;09-01-2018;;62.01;Produzione di software non connesso all'edizione
13515;AZIENDA;STEGAGNO INDUSTRIALE S.P.A.;VERONA;VR;ITALIA;VIALE PIAVE, 16;37137;0458971051;direzione@stegagnospa.it;www.stegagnospa.it;;;;;
1740;AZIENDA;STM PRODUCTS S.R.L.;VERONA;VR;ITALIA;VIA MORGAGNI 14;37135;045585700;info@stm-products.com ;http://www.stm-products.com/it/;;16-05-2019;;;
1254;AZIENDA;STORTI S.P.A.;BELFIORE;VR;ITALIA;VIA CASTELLETTO, 10;37050;0456134311;r.storti@storti.com;http://storti.com/it/;;;;;
74585;AZIENDA;STT SERVICE TELEMATICI TELEFONICI SRL;VERONA;VR;ITALIA;PIAZZALE STEFANI 1;37100;0458124000;info@aovr.veneto.it;www.ospedaleuniverona.it;91;20-05-2019;;43.29.09;Altri lavori di costruzione e installazione nca
1973;AZIENDA;STUDIO 3/98 DI DUFFINI CLAUDIO & C. S.N.C.;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA VENEZIA, 10/B;37015;0456013202;claudio.duffini@gmail.com;;;;;;
98273;AZIENDA;STUDIO BUTTAPIETRA SAS;BUTTAPIETRA;VR;ITALIA;PIAZZA ROMA 25;37060;0456661665;;;1;;;68.31.00;Attività di mediazione immobiliare
113289;AZIENDA;STUDIO DENTISTICO DR LANZAFAME;ZEVIO;VR;ITALIA;VIA PRIMO MAGGIO 205;37059;3474752910;info@drlanzafame.com;;;22-05-2019;INFORMATICA;;
25352;AZIENDA;STUDIO GRAPHICS DESIGNER;BOVOLONE;VR;ITALIA;VIA GENOVA,19;37051;0457100634;info@studiographicsdesigner.it;www.studiographicsdesigner.it;1;;;;
36818;AZIENDA;STUDIO PROTECNO SRL;VERONA;VR;ITALIA;VIA ALBERE,29/A;37100;045567955;info@studioprotecno.it;www.studioprotecno.it;14;;;;
49403;SCUOLA;STUDIO RAG.PAOLO VALLICELLA;VERONA;VR;ITALIA;PIAZZA LIBERO VINCO,18;37131;0458400616;vallicellapaolo@libero.it;;1;;;692012;STUDIO COMMERCIALISTA
25737;AZIENDA;STUDIO SOLUZIONI IT DI CASSINI LUCA;CALDIERO;VR;ITALIA;VIA GIRASOLE,8;37042;3391449775;cassini@dotc.it;;0;;;;
56507;LIBERO PROFESSIONISTA;ZANONI ARCHITETTO PAOLO STUDIO ARCHITETTURA;BUSSOLENGO;VR;ITALIA;VIA DANTE ALIGHIERI 10;37012;0456703979;studio@paolozanoni.it;;;27-05-2019;;;
60941;AZIENDA;STUDIUM GROUP SRL;VERONA;VR;ITALIA;VIALE DEL COMMERCIO 47;37135;0458761700;monica.bombieri@studium.it;www.studium.it;70;;;82.99.99;Altri servizi di sostegno alle imprese nca
48543;AZIENDA;STULZ SPA;VALEGGIO SUL MINCIO;VR;ITALIA;VIA TORRICELLI 3;37067;0456331600;nadia.perugini@stulz.it;www.stulz.it;218;;;28.25.00;Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione  fabbrica
61090;AZIENDA;STV STUDIO ASSOCIATO;CAPRINO VERONESE;VR;ITALIA;CIRCOVALLAZIONE BRAN  828/5;37013;0456260677;;www.stzstudio.it;2;;;;
141665;AZIENDA;SUNSET MOTORCYCLES DI BUTTURINI ROBERTO;BARDOLINO;VR;ITALIA;VIA MOLINI 6;37011;3462305825;SUNSETMOTORCYCLES@GMAIL.COM;;;07-05-2019;;;
79470;AZIENDA;SUPERMERCATI GRISI S.R.L.;CALDIERO;VR;ITALIA;CALDIERO;37042;045765066;raffaella.grisi@supergrisi.it;;114;;;47.11.2;Supermercati
15822;AZIENDA;SUPERMERCATI MARTINELLI SRL;VILLAFRANCA DI VERONA;VR;ITALIA;C.SO VITTORIO EMANUELE, 242;37069;0457902199;michela@martinellisupermercati.it;www.martinellisupermercati.it;;;;47.11.20;Supermercati
64106;AZIENDA;SYATEC SRL;NOGAROLE ROCCA;VR;ITALIA;VIA DELL'ARTIGIANATO,10;37060;0457952342;info@syatec.it;www.syatec.it;7;13-05-2019;;27.12;Fabbricazione di apparecchiature per le reti di distribuzione e il controllo dell'elettricità
96322;AZIENDA;SYNETHIK ENGINEERING SRL;VERONA;VR;ITALIA;VIA EVANGELISTA TORRICELLI 37;37100;0458205681;synethik@synethik.com;;2;27-02-2018;;71.12;
40885;AZIENDA;T.G. CAR SRL;CALDIERO;VR;ITALIA;VIALE DELL'INDISTRIA,13;37042;0456150339;info@tgcarcarrellielevatori.it;;8;;;45.20.1;Riparazioni meccaniche di autoveicoli
13346;AZIENDA;TABACCHERIA CARTOLIBRERIA VESENTINI SUSANNA;ISOLA RIZZA;VR;ITALIA;VIA G MARCONI, 76;37050;0457135777;vesentinisusanna@alice.it;;;;;;
13516;AZIENDA;TABARRINI RIMORCHI S.R.L.;VERONA;VR;ITALIA;VIA MEZZACAMPAGNA, 25/A;37135;045 541156;info@tabarrini.it;;;;;;
11548;AZIENDA;TAEDA COMMUNICATION S.R.L.S.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA SALVO D'ACQUISTO 21;37057;3921799882;linda@taedacommunication.it;www.tatacommunications.com;;;;;
141082;AZIENDA;TB DI BOMPIERI TIZIANO;GREZZANA;VR;ITALIA;VIA TUBALDINI;37023;;bombieritiziano@libero.it;;;27-05-2019;COSTRUZIONE DEL MEZZO;25.99.3;Fabbricazione di oggetti in ferro, in rame ed altri metalli
115273;AZIENDA;TECH ASSIST. SRLS;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA ROMA 49;37057;0452222884;info@tech-assist.it;www.tech-assist.it;2;23-05-2019;ELETTRONICA;95.11;Riparazione di computer e periferiche
105827;AZIENDA;TECH.PA. SPA;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA APOLLO XI,4;37057;0459251215;amministrazione@techpaspa.com;www.techpaspa.com;30;;;27.33;Fabbricazione di attrezzature per cablaggio
99449;AZIENDA;TECMAUT S.R.L.;VILLAFRANCA DI VERONA - DOSSOBUONO;VR;ITALIA;VIA STAFFALI, 17/B;37062;0458600240;tecmaut@tecmaut.it;http://www.tecmaut.it/;16;07-05-2018;;28.;
98130;AZIENDA;TECNAUTO DI FASOLI FLAMINIO;VERONA;VR;ITALIA;VIA G.CABOTO 1A;37138;0458103628;;;1;;;45.20.10;Riparazioni meccaniche di autoveicoli
2061;AZIENDA;TECNEL VD S.N.C.;PESCANTINA;VR;ITALIA;VIA OSPEDALETTO, 56;37026;3474153050;info@tecnelvd.it;www.tecnelvd.it;;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
109229;AZIENDA;TECNICA ELETTRONICA S.P.A;VERONA;VR;ITALIA;VIA SPALLANZANI, 26;37135;045585166;luigi.spiazzi@tecnicaelettronica.it;;30;09-05-2019;;27.2;FABBRICAZIONE DI BATTERIE DI PILE ED ACCUMULATORI ELETTRICI
1554;AZIENDA;TECNICA INFORMATICA DI DORELLA PAOLO;VILLAFRANCA DI VERONA;VR;ITALIA;VIA QUADRATO,44;37069;0455116984;info@dorella.com;www.dorella.com;2;05-04-2017;INFORMATICA;46.51.00;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
88388;AZIENDA;TECNO P.A. SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA G.CABOTO,16;37036;0458799196;info@tecno-pa.it;www.tecno-pa.it;5;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
1744;AZIENDA;TECNO SERVICE VERDARI;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA DELL'INFORMATICA, 10;37036;0458781427;info@verdari.it;;;12-01-2019;;;
1537;AZIENDA;TECNODUE S.N.C.;VERONA;VR;ITALIA;VIA MAIELLA, 30;37132;045970072;tecnoduevr@tecnoduevr.it;;5;;;;
32113;AZIENDA;TECNOLOGIE SRL;GREZZANA;VR;ITALIA;VIA DELL'INDUSTRIA 11;37023;3497782095;info@computerverona.it;www.computerverona.it;1;20-05-2019;INFORMATICA;95.11;Riparazione di computer e periferiche
2293;AZIENDA;TECNOLUCE DI ALTIERI RICCARDO E C. SNC;VERONA;VR;ITALIA;VIA F. FAVRETTO 14;37138;0458100254;tecnoluce@tecnolucevr.it;http://www.tecnolucevr.it/;;;;;
80618;AZIENDA;TECNOLUX SRL;TREVENZUOLO;VR;ITALIA;VIA DEL LAVORO 12;37060;0457350757;info@lux-oil.it;www.tecnolux-italia.it;40;01-12-2017;;28.2;FABBRICAZIONE DI ALTRE MACCHINE DI IMPIEGO GENERALE
1090;AZIENDA;TECNORULLI S.R.L.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE COMUN;37057;0458750300;oliver.beiso@tecnorulli.com ;http://www.tecnorulli.com/;;20-11-2015;;;
124466;AZIENDA;TECNOSERVICE SRL;VERONA;VR;ITALIA;VIALE PIAVE 16;37100;0458009926;risorse@tenoservicesrl.info;www.tecnoservicesrl.info;104;27-12-2018;;52.29.1;Spedizionieri e agenzie di operazioni doganali
56515;AZIENDA;TECNOVAP S.R.L.;PESCANTINA;VR;ITALIA;VIA DEI SASSI 1/A;37026;0456767252;amministrazione@tecnovap.com;http://www.tecnovap.it/;;;;27.51.00;Fabbricazione di elettrodomestici
46610;AZIENDA;TEK SERVICE S.R.L.;CASTEL D'AZZANO;VR;ITALIA;VIA PISACANE, 2/A;37060;045581031;tekservice@tekservice.it;;9;08-05-2018;;62.01.00;Produzione di software non connesso all'edizione
15085;AZIENDA;TEKNO UNO S.R.L.;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA FRATELLI CERVI, 11;37036;0458780400;info@teknouno.it;www.teknouno.it;;;;;
11070;COOPERATIVA;TEKNOPLANET SOC. COOP.;VERONA;VR;ITALIA;VIA ROVEGGIA, 26/A;37100;0456932056;teknoplanetvr@gmail.com;http://www.teknoplanet.eu/;;;;;
17248;AZIENDA;TELAROSA S.R.L.;VERONA;VR;ITALIA;VIA OTTAVIO CACCIA, 17/A;37136;0458181300;c.peretti@telarosa.com;;;;;;
2281;AZIENDA;TELEFIN SPA;VERONA;VR;ITALIA;VIA ALBERE, 87/A;37138;0458100404;info@telefin.it;www.telefin.it;56;26-03-2019;;26.30.29;Fabbricazione di altri apparecchi elettrici ed elettronici per telecomunicazioni
100996;AZIENDA;TELEPHONE HOUSE SNC;ILLASI;VR;ITALIA;VIA UNGHERIA 6;37031;0458781119;info@telephonehouse.it;;2;;;;
6932;AZIENDA;TELEPOINT SNC;AFFI;VR;ITALIA;LOCALITA' IN AFFI, 32;37010;0456260513;info@telepointservice.com;;;;;;
44012;AZIENDA;TEODORO SRL;CALDIERO;VR;ITALIA;VIA R.SANZIO,1;37042;3470651281;teodorocostruzioni@gmail.com;www.teodorocostruzioni.it;;;;;
2255;AZIENDA;TERMINALI ITALIA S.R.L. FF.SS;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA 32;37137;0458624411;info@terminaliitalia.it;www.terminaliitalia.it;;29-04-2019;LOGISTICA;;
1855;AZIENDA;TERMOSANITARIA PASINATO SRL;VERONA;VR;ITALIA;STRADA DELLE TRINCEE 13/L;37100;045 8550500;info@termopasi.com;www.pasinstogroup.it;58;07-05-2019;;43.22.01;Installazione di impianti idraulici, di riscaldamento e di condizionamento dell'aria (inclusa manute
141113;AZIENDA;TERRANOVA SRL;VERONA;VR;ITALIA;VIALE DEL COMMERCIO 47;37100;;l.cortese@terranovasoftware.eu;www.terranovasoftware.eu;;27-05-2019;INFORMATICA;26.60.02;Fabbricazione di apparecchi elettromedicali (incluse parti staccate e accessori)
11767;AZIENDA;TERRATRANS ITALIA S.R.L.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 61;37136;0458648100;roberta.vinco@terratrans.it;http://www.terratrans.de/english/trucking-service;;;;;
134361;AZIENDA;TESI ELETTRONICA SRL;DESENZANO DEL GARDA;BS;ITALIA;VIALE ANDREIS, 81;25015;0309912412;sonia.biaguera@tesielettronica.it;www.tesi elettronica.it;14;04-04-2019;;26.12;Fabbricazione di schede elettroniche assemblate
16107;AZIENDA;TH. KOHL S.R.L.;BADIA CALAVENA;VR;ITALIA;VIALE DELL'INDUSTRIA, 37;37030;0456511811; info@thkohl.it;www.thkohl.it;65;;;31.01.21;Fabbricazione di altri mobili metallici per ufficio e negozi
6753;AZIENDA;TIME SYSTEM COSTRUZIONI ELETTRICHE SNC;ZEVIO;VR;ITALIA;VIA INVALIDI DEL LAVORO;37059;045 8732272;info@timesystem.it;;11;30-05-2019;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
2307;AZIENDA;TIRAPELLE TRASPORTI SRL;SONA;VR;ITALIA;VIA BELLONA, 2;37060;0459698397;domenici@tirapelle.it;http://www.tirapelle.it/;;16-02-2016;;;
61688;AZIENDA;TMB SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA CA'NOVA ZAMPIERI ,5;37057;0458774299;tmb@tmbvac.it;www.tmbvacuum.com;27;10-05-2019;LOGISTICA;28.29.99;Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca
123317;AZIENDA;TOLA & C. SRL;SOMMACAMPAGNA;VR;ITALIA;VIA DOSSOBUONO 56/1;37066;0458960332;amministrazione@tolaimpianti.it;;;27-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
34209;AZIENDA;TOMELINI MULTSERVICE SRL;CERRO VERONESE;VR;ITALIA;VIA MONTE CAREGA,1A;37020;0457080124;info@tomultiservice.it;www.tomultiservice.it;9;;;;
16423;AZIENDA;TOR MEC AMBROSI S.R.L.;ZEVIO;VR;ITALIA;VIA MAESTRI DEL LAVORO,16;37059;0456050205;tormec@legalmail.it;www.tormec.com;44;15-05-2019;ELETTRONICA;25.62;Lavori di meccanica generale
48192;AZIENDA;TORNERIA MECCANICA RONCONI GIUSEPPE;BOVOLONE;VR;ITALIA;VIA DELL'ARTIGIANATO,39/41;37051;0457103378;ronconi.giuseppe@libero.it;;8;;;2562;METALMECCANICA
2285;AZIENDA;TORNERIA TOSI SRL;CASTEL D'AZZANO;VR;ITALIA;VIA TOSCANINI 15;37060;0458520486;info@torneriatosi.it;http://www.torneriatosi.it/ita/servizi.php;;19-11-2015;;;
51283;AZIENDA;TOSCOVENETA IMPIANTI SNC DI ROMAGNOLI;BUSSOLENGO;VR;ITALIA;VIA MONTE SABOTINO.26;37012;0457157958;amministrazione@toscaveneta.it;info@toscaveneta.it;9;;;432101;
43998;AZIENDA;TRACONF SRL;SONA;VR;ITALIA;VIA DELL'INDUSTRIA;37060;0456083111;info@trancof.it;www.traconf.it;166;09-04-2018;;52.29.22;Servizi logistici relativi alla distribuzione delle merci
2321;AZIENDA;TREEMME DI MARCHIORI L. & C.;RONCO ALL'ADIGE;VR;ITALIA;VIA PONZILOVO 16/B;37055;0456624140;treemmevr@gmail.com;;;10-02-2016;;;
13796;AZIENDA;TRENITALIA SPA;VERONA;VR;ITALIA;VIA CARLO ALBERTO DALLA CHIESA,18;37133;3138348737;M.DeBortoli@trenitalia.it;;;;;49.10.00;Trasporto ferroviario di passeggeri (interurbano)
1741;AZIENDA;TRILANCE S.R.L.;VERONA;VR;ITALIA;VIALE DEL COMMERCIO, 47;37135;0458214701;info@trilance.com;www.trilance.com;;;;;
105523;AZIENDA;TRIPLA C SRL;SAN BONIFACIO;VR;ITALIA;VIA GIUSEPPE LUSSANA,3;37047;0457660220;amministrazione@triplac.it;www.triplac.it;15;;;41.2;
114051;AZIENDA;TWIN GROUP;COMUNE ESTERO;EE;ITALIA;LAMBARDE SQUARE 12;BN21 4RU;GB8993725;tcook@twinuk.com;;10;13-06-2018;;;
58703;AZIENDA;TX LOGISTIK AG;BOLZANO;BZ;ITALIA;PIAZZA WALTHER,22;39100;0458624614;s.avesani@txlogistik.eu;;51;30-05-2019;;;
7423;AZIENDA;UCICAR S.N.C. DI RINCO A. & C.;POVEGLIANO VERONESE;VR;ITALIA;VIA VITTORIO VENETO;37064;0456350091;contabilita@ucicar.it;www.ucicar.com;4;27-05-2019;ELETTRONICA;45.20.1;Riparazioni meccaniche di autoveicoli
63348;AZIENDA;ULTRASTUDIO;CASTEL D'AZZANO;VR;ITALIA;VIA GALILEO GALILEI 4;37060;3922373843;info@ultrastudio.pro;htt://ultrastudio.pro;1;;;742019;
115672;AZIENDA;UMANA SPA;VENEZIA;VE;ITALIA;VIA COLOMBARE 113;30176;0458104111;ufficio.stage@umana.it;www.umana.it;741;;;78.20.00;Attività delle agenzie di fornitura di lavoro temporaneo (interinale)
2309;AZIENDA;UNDERSCORE SOAVE COMPUTER DI DEMIS NAPOLI;SOAVE;VR;ITALIA;VIALE DELLA VITTORIA,15/A;37038;0456190136;info@underscore.computer;http://www.underscore.computer/;1;13-05-2019;;95.11;Riparazione di computer e periferiche
15298;AZIENDA;UNIGRAF S.R.L.;POVEGLIANO VERONESE;VR;ITALIA;VIALE DELLA TECNICA, 23;37064;0457970000;info@unigrafonline.it;www.unigrafonline.it;;;;;
53045;AZIENDA;UNIMEC SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA MEUCCI 25;37036;0458780620;unimec@unimecsrl.eu;;10;07-05-2019;;28.29.99;Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca
51142;UNIVERSITÀ;UNIVERSITA' DEGLI STUDI DI VERONA;VERONA;VR;ITALIA;STRADA DELLE GRAZIE 15;37100;0458027071;segreteria.di@ateneo.univr.it ;www.di.univr.it;40;;INFORMATICA;8542;
74386;AZIENDA;UNIVERSITA' DEL TEMPO LIBERO DI NEGRAR (UTL);NEGRAR;VR;ITALIA;VIA CHIESA DI S.MARIA;37024;34505789045;amministrazione@utlnegrar.com;www.utlnegrar.com;;;;;
17036;ENTE PUBBLICO;UNIVR DIREZIONE O.S.I.;VERONA;VR;ITALIA;VIA DELL'ARTIGLIERE, 8;37129;0458027054;cristina.baietta@univr.it;www.univr.it;;;;;
48265;AZIENDA;USI ITALIA SRL;VERONA;VR;ITALIA;VIA DELLA METALLURGICA 14;37139;0458510388;info@usiitalia.it;www.usiitalia.com;61;;;29.21.10;INDUSTRIA MELALMECCANICA
37752;AZIENDA;USR VENETO-UAT VII VERONA;VERONA;VR;ITALIA;VIA CADUTI DEL LAVORO,3;37100;0458086511;usp.vr@istruzione.it;www.istruzioneverona.it;;;;;
1876;AZIENDA;UTECO CONVERTING S.P.A.;COLOGNOLA AI COLLI;VR;ITALIA;VIALE DEL LAVORO,25;37030;045 6174555;personale@uteco.com;http://www.uteco.com/ita/;293;10-05-2018;;;
49796;AZIENDA;V.G.V. SRL;CALVISANO;BS;ITALIA;VIA ISORELLA,49;25012;0309934010;info@vgvsrl.com;www.vgvsrl.com;60;;;46741;COMMERCIO
1920;AZIENDA;VALBUSA TECNOELETTRICA S.N.C. DI VALBUSA DARIO & C.;VERONA;VR;ITALIA;VIA DEL FORTINO, 1;37139;045562649;simone.valbusa@tiscali.it;;;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
13549;AZIENDA;VALDOTECH S.A.S.;SAN PIETRO IN CARIANO;VR;ITALIA;VIA GIOVANNI FALCONE,1;37029;0456800068;domenico.zantedeschi@gmail.com;www.valdotech.com;3;20-05-2019;COSTRUZIONE DEL MEZZO;63111 /  74103;
15310;AZIENDA;VALIANTEC S.R.L.;SONA;VR;ITALIA;VIA DEI CAVALERI, 12;37060;0458681080;info@valiantec.com;www.valiantec.com;;18-05-2018;;26.51;Fabbricazione di strumenti e apparecchi di misurazione, prova e navigazione (esclusi quelli ottici)
